A_0_47,-0.000295716211447
B_0_47,3.89875156808e-05
A_0_48,1.44583035823e-05
B_0_48,-0.000217603968273
A_0_49,0.000169640248871
B_0_49,1.55460453258e-05
A_0_50,-2.34278350404e-06
B_0_50,0.000115207683134
A_0_51,-6.60667614208e-05
B_0_51,-4.4073989853e-06
A_0_52,1.56606052715e-05
B_0_52,-4.00810972456e-05
A_0_53,3.2790693062e-05
B_0_53,1.92598567776e-05
A_0_54,-1.25561291263e-05
B_0_54,2.86546471387e-05
A_0_55,-2.04027089163e-05
B_0_55,-4.36051812612e-06
A_0_56,9.43718623304e-07
B_0_56,-1.11269799509e-05
A_0_57,5.17736390548e-06
B_0_57,1.35163555652e-06
A_0_58,-2.1833801207e-06
B_0_58,2.8529279022e-06
A_0_59,-2.08235589847e-06
B_0_59,-2.01313472398e-06
A_0_60,1.36016856563e-06
B_0_60,-1.44548328806e-06
A_0_61,7.96418156813e-07
B_0_61,8.94932430026e-07
A_0_62,-6.9670612779e-07
B_0_62,3.66280916515e-07
A_0_63,-1.77593153781e-07
B_0_63,-5.83532533692e-07
A_0_64,4.63570076354e-07
B_0_64,-1.09044457575e-07
A_0_65,7.63776436864e-08
B_0_65,3.4555507741e-07
A_0_66,-2.46611803144e-07
B_0_66,5.49387991198e-08
A_0_67,-3.72478917304e-08
B_0_67,-1.69717252498e-07
A_0_68,1.16001751611e-07
B_0_68,-2.07802787281e-08
A_0_69,9.90309493597e-09
B_0_69,8.30815984372e-08
A_0_70,-6.14967780664e-08
B_0_70,7.55544210043e-09
A_0_71,-9.04242981509e-09
B_0_71,-4.27118947922e-08
A_0_72,2.61518152994e-08
B_0_72,-8.0239681006e-09
A_0_73,3.88114839664e-09
B_0_73,1.53282329586e-08
A_0_74,-1.07373774339e-08
B_0_74,3.50889268821e-10
A_0_75,2.72062237989e-10
B_0_75,-9.04646583778e-09
A_0_76,7.14956250475e-09
B_0_76,-8.54504091278e-10
A_0_77,1.60534234523e-09
B_0_77,4.61511902113e-09
A_0_78,-2.53337849197e-09
B_0_78,1.31415494604e-09
A_0_79,-6.64594135796e-10
B_0_79,-1.51425417038e-09
A_0_80,1.20028268247e-09
B_0_80,-3.49642102728e-10
A_0_81,4.10692313309e-10
B_0_81,9.92385196078e-10
A_0_82,-6.55713328262e-10
B_0_82,5.32621796987e-10
A_0_83,-5.09700492223e-10
B_0_83,-2.93141946554e-10
A_0_84,4.84377457241e-11
B_0_84,-3.6336847514e-10
A_0_85,2.01997836199e-10
B_0_85,-5.12568427402e-11
A_0_86,6.24089909101e-11
B_0_86,9.1152351348e-11
A_0_87,-3.43265460697e-11
B_0_87,4.46018813414e-11
A_0_88,-2.65718832462e-11
B_0_88,-1.01166454021e-11
A_0_89,8.26443519836e-13
B_0_89,-1.43578821483e-11
A_0_90,6.82123994141e-12
B_0_90,-2.06746906789e-12
A_0_91,2.15541107903e-12
B_0_91,2.5610451935e-12
A_0_92,-5.91360230022e-13
B_0_92,1.32360001044e-12
A_0_93,-5.66701452352e-13
B_0_93,3.68647600999e-14
A_0_94,-1.07462219022e-13
B_0_94,-1.66133068573e-13
A_0_95,2.72752037153e-14
B_0_95,-5.35497689451e-14
A_0_96,1.54197468983e-14
B_0_96,-1.00171485436e-15
A_0_97,1.82392372315e-15
B_0_97,2.63121190056e-15
A_0_98,-1.99366737385e-16
B_0_98,4.42062518482e-16
A_0_99,-4.12380770404e-17
B_0_99,4.5596020851e-18
D_1,-4.45474901412e-09
A_1_0,230.141667931
B_1_0,-177.97019829
A_1_1,259.034428132
B_1_1,60.7906030504
A_1_2,101.000265365
B_1_2,205.507431741
A_1_3,-73.2388753437
B_1_3,170.640243054
A_1_4,-133.965711351
B_1_4,46.7874893042
A_1_5,-93.0832162077
B_1_5,-43.5477882091
A_1_6,-30.8246061025
B_1_6,-65.4271616947
A_1_7,8.63534204823
B_1_7,-51.5879448781
A_1_8,27.8516156779
B_1_8,-30.137240301
A_1_9,33.4161775215
B_1_9,-6.30885358849
A_1_10,23.8449368473
B_1_10,14.1298207559
A_1_11,5.30768259297
B_1_11,20.4013641382
A_1_12,-7.69780558206
B_1_12,12.3954268516
A_1_13,-8.79387688124
B_1_13,1.83279935894
A_1_14,-4.06621527278
B_1_14,-2.52349565548
A_1_15,-0.854164598217
B_1_15,-1.97263731713
A_1_16,-0.198388014142
B_1_16,-0.94063779368
A_1_17,-0.057645296967
B_1_17,-0.724225185663
A_1_18,0.256039483419
B_1_18,-0.510105539885
A_1_19,0.311709008931
B_1_19,-0.130551838702
A_1_20,0.116395604091
B_1_20,0.033014456855
A_1_21,0.0155731295027
B_1_21,-0.0295073320917
A_1_22,0.0590499905405
B_1_22,-0.0645271382698
A_1_23,0.0917731792596
B_1_23,-0.0140598153855
A_1_24,0.0666048193032
B_1_24,0.0355606226533
A_1_25,0.0269201298577
B_1_25,0.0495564537456
A_1_26,-0.00394244624596
B_1_26,0.0416270395295
A_1_27,-0.0206836292935
B_1_27,0.0212275250343
A_1_28,-0.018349592883
B_1_28,0.000443449228463
A_1_29,-0.00609464471242
B_1_29,-0.00653677898602
A_1_30,0.000320795973366
B_1_30,-0.00256512989791
A_1_31,-0.000583705470969
B_1_31,0.000126313461792
A_1_32,-0.00106239758624
B_1_32,-0.000916190634635
A_1_33,0.000431742534784
B_1_33,-0.000990670030091
A_1_34,0.000636117194653
B_1_34,0.000414534495426
A_1_35,-0.000493970388002
B_1_35,0.000676327282673
A_1_36,-0.000806693808954
B_1_36,-0.00022445666931
A_1_37,-0.000168023759579
B_1_37,-0.000627769168838
A_1_38,0.000243494111606
B_1_38,-0.000309768500624
A_1_39,0.000182741347335
B_1_39,-2.98903294589e-05
A_1_40,8.24868235823e-05
B_1_40,1.06212989427e-05
A_1_41,5.97707532162e-05
B_1_41,2.56163564009e-05
A_1_42,1.75375324628e-05
B_1_42,4.59477236046e-05
A_1_43,-1.81402753726e-05
B_1_43,1.95417016322e-05
A_1_44,-7.43134538043e-06
B_1_44,-7.00525433268e-06
A_1_45,6.04084134501e-06
B_1_45,-3.82945704216e-07
A_1_46,-1.73626748408e-06
B_1_46,5.76954112953e-06
A_1_47,-5.19566680032e-06
B_1_47,-2.71865490236e-06
A_1_48,2.72545205879e-06
B_1_48,-5.22595378902e-06
A_1_49,4.86895691609e-06
B_1_49,1.49943097878e-06
A_1_50,-3.41422406867e-07
B_1_50,3.43958483195e-06
A_1_51,-1.87009156196e-06
B_1_51,-2.59845755635e-07
A_1_52,7.5475467971e-07
B_1_52,-1.18520323017e-06
A_1_53,1.24018621859e-06
B_1_53,8.86983831171e-07
A_1_54,-4.89289689489e-07
B_1_54,1.28178561186e-06
A_1_55,-9.68642011664e-07
B_1_55,-3.18561806428e-08
A_1_56,-1.34348489425e-07
B_1_56,-5.17333576552e-07
A_1_57,2.16989659733e-07
B_1_57,-6.37181181521e-08
A_1_58,-3.4501316621e-08
B_1_58,1.16101747e-07
A_1_59,-1.02766639957e-07
B_1_59,-6.03072861711e-08
A_1_60,3.98950611778e-08
B_1_60,-8.75175981648e-08
A_1_61,5.83911540066e-08
B_1_61,2.101254971e-08
A_1_62,-1.63052114152e-08
B_1_62,3.40488113375e-08
A_1_63,-2.19571215028e-08
B_1_63,-1.62368540502e-08
A_1_64,1.38836767455e-08
B_1_64,-1.67267585426e-08
A_1_65,1.28504311664e-08
B_1_65,1.00405838765e-08
A_1_66,-7.03241566226e-09
B_1_66,9.34571378183e-09
A_1_67,-6.94342783666e-09
B_1_67,-5.12938222255e-09
A_1_68,3.52635629066e-09
B_1_68,-5.57910952867e-09
A_1_69,4.52765361934e-09
B_1_69,1.89278014573e-09
A_1_70,-5.14773099511e-10
B_1_70,3.32917004915e-09
A_1_71,-2.05319588731e-09
B_1_71,2.85213091351e-10
A_1_72,-4.95163695724e-10
B_1_72,-9.89122086436e-10
A_1_73,3.17590834099e-10
B_1_73,-3.49851508574e-10
A_1_74,1.14645284327e-10
B_1_74,1.72734337669e-11
A_1_75,4.94116330436e-11
B_1_75,-5.60161496583e-11
A_1_76,1.28891041181e-10
B_1_76,1.93206352829e-11
A_1_77,2.71102669096e-11
B_1_77,1.31500037535e-10
A_1_78,-9.8740005054e-11
B_1_78,5.86527427485e-11
A_1_79,-6.78263557981e-11
B_1_79,-5.54259056918e-11
A_1_80,1.82285261877e-11
B_1_80,-5.73282713164e-11
A_1_81,3.65134952766e-11
B_1_81,-3.40646230742e-12
A_1_82,9.16075906731e-12
B_1_82,1.68021733237e-11
A_1_83,-5.15356363032e-12
B_1_83,5.87520276829e-12
A_1_84,-1.32932835589e-12
B_1_84,-1.48962382307e-12
A_1_85,1.71628271451e-12
B_1_85,6.3215462224e-13
A_1_86,-2.92866089252e-13
B_1_86,2.20771442735e-12
A_1_87,-1.76566396014e-12
B_1_87,5.90649247554e-13
A_1_88,-9.43670653572e-13
B_1_88,-8.53487865915e-13
A_1_89,1.48128207044e-13
B_1_89,-7.40152097557e-13
A_1_90,3.7348613406e-13
B_1_90,-1.38078326143e-13
A_1_91,1.49395161626e-13
B_1_91,1.15068675693e-13
A_1_92,-7.23945727233e-15
B_1_92,7.99706415663e-14
A_1_93,-2.71658116932e-14
B_1_93,1.41199514188e-14
A_1_94,-8.98187400766e-15
B_1_94,-5.14266925203e-15
A_1_95,-1.57338616177e-16
B_1_95,-3.04527752303e-15
A_1_96,6.18674299932e-16
B_1_96,-4.43066534427e-16
A_1_97,1.41907031802e-16
B_1_97,5.73122146569e-17
A_1_98,3.87039966087e-18
B_1_98,2.21319084909e-17
A_1_99,-1.39839761567e-18
B_1_99,1.2183314829e-18
